,pesq,nisqa_mos16,nisqa_mos48,visqol,lengths
1009,2.4746856689453125,3.321,3.3238122,3.3815,151754
1010,2.6927578449249268,3.0405285,3.0527644,4.05254,121938
1011,2.2238378524780273,2.5173504,2.5185935,2.83609,103777
1012,2.3877224922180176,2.4771216,2.4773314,3.21635,176277
1013,2.6846425533294678,2.9087896,2.905953,3.38503,82061
1014,2.8274099826812744,2.0569868,2.0546272,4.09801,92759
1015,2.9580161571502686,3.182576,3.1869242,3.93944,102992
1016,2.5279383659362793,3.083834,3.0815413,3.60562,174109
1017,3.0223655700683594,3.3261845,3.3249795,3.15925,120913
1018,2.69775652885437,3.7169657,3.7235851,3.36934,140042
1019,2.5814108848571777,2.4842758,2.4861572,3.58252,98937
1020,2.4057278633117676,2.9970684,2.994947,3.24193,178290
1021,2.7555296421051025,3.7901661,3.7940896,3.80989,155999
1022,2.64923357963562,3.1537073,3.1544194,2.82992,153881
1023,2.5852882862091064,2.975655,2.9825947,2.9875,178268
1024,2.547982692718506,3.0489275,3.0388823,3.23281,160544
1025,2.720588445663452,2.59497,2.5952933,3.2639,162586
1026,2.2459464073181152,3.1783617,3.1829875,3.32711,149760
1027,2.585988998413086,2.0593078,2.061807,3.44019,144714
1028,2.519749879837036,2.864836,2.8699958,3.09001,110623
1029,2.7094829082489014,2.9463108,2.9455764,3.75159,98359
1030,2.347428560256958,3.0616562,3.062009,3.23694,145245
1031,2.5286500453948975,3.4137216,3.4154122,2.93713,202368
1032,2.796086311340332,2.6073663,2.6139402,3.59016,155163
1033,2.5272953510284424,3.0206702,3.0186138,3.37984,171508
1034,2.4356226921081543,3.2413855,3.2414603,3.43998,152960
1035,2.5704598426818848,2.7230675,2.7317297,3.8595,157839
1036,2.578962802886963,2.7954247,2.7911305,3.75404,167364
1037,2.740591049194336,3.366861,3.369212,3.96028,106608
1038,2.2940845489501953,2.300909,2.3040965,2.90434,129872
1039,2.4858145713806152,3.1494005,3.1507833,3.56702,178737
1040,2.5751781463623047,2.9875605,2.9869487,3.24433,114531
1041,2.310206413269043,2.9269617,2.9296858,3.28287,160350
1042,2.3484973907470703,3.8667262,3.864366,3.01371,163882
1043,2.3650705814361572,3.5515263,3.5505114,3.43898,161677
1044,2.5653929710388184,2.9147246,2.9143867,3.18402,118399
1045,2.6833407878875732,2.99991,3.0091903,3.17824,140734
1046,2.454040765762329,3.6236913,3.6263938,3.16652,151741
1047,2.7262628078460693,3.1114488,3.1166267,3.84621,161934
1048,2.774229049682617,3.2437918,3.2498062,3.86075,141342
1049,2.2700839042663574,2.5004084,2.502641,3.2965,163108
1050,2.740622043609619,3.8254929,3.8285139,3.87847,135255
1051,2.877915859222412,3.189309,3.18587,3.15654,130068
1052,2.4658029079437256,3.073059,3.0793784,3.56988,163251
1053,2.6622984409332275,3.1930969,3.1986077,3.22364,102448
1054,2.263970375061035,2.9860418,2.9894416,3.3896,190485
1055,2.389589309692383,3.3346922,3.3338907,3.76105,103932
1056,2.685262441635132,2.7084913,2.7080414,2.96728,143866
1057,2.979609489440918,3.2196627,3.234667,3.20045,123192
1058,2.852172613143921,2.5049741,2.502021,3.60536,122952
1059,2.3944499492645264,3.3031166,3.3013709,3.19132,119311
1060,2.9174952507019043,3.728564,3.7298515,3.68135,94456
1061,2.787726879119873,3.3332796,3.331599,3.17156,173484
1062,3.020751953125,3.80586,3.8080685,3.34173,106585
1063,2.8358094692230225,3.244465,3.243678,3.29614,125925
1064,2.7087419033050537,3.5559146,3.5546272,3.21123,137238
1065,2.224736213684082,3.2537508,3.2552125,3.39236,178296
1066,2.1771466732025146,2.8977206,2.8994386,3.274,178401
1067,2.4863474369049072,2.9709096,2.9762676,3.62843,164024
1068,2.607652425765991,3.5214472,3.5259569,3.46851,112896
1069,2.4757769107818604,3.186816,3.1878765,3.73544,116822
1070,2.723896026611328,1.8999451,1.9052141,2.36947,93806
1071,2.9801409244537354,3.235613,3.2381804,4.1788,86129
1072,2.729295253753662,2.9596393,2.9604013,2.06738,91668
1073,2.5526604652404785,2.7654974,2.770557,2.95276,125374
1074,2.370819568634033,2.9755967,2.9739478,2.86072,88209
1075,2.5324180126190186,3.5847821,3.5846558,2.79576,194538
1076,3.2179245948791504,3.4721255,3.4675834,4.18026,86139
1077,2.922562599182129,2.7271173,2.7240458,2.72922,104306
1078,2.7487998008728027,3.3021076,3.3049994,3.50757,201628
1079,2.840822458267212,2.9175262,2.9179544,3.04869,114939
1080,2.406083583831787,3.2561092,3.2593431,3.42055,137458
1081,2.571932315826416,3.0993178,3.0988889,3.2303,84097
1082,2.5948164463043213,3.6141713,3.611926,3.88757,108634
1083,2.5692481994628906,2.7730255,2.7749212,3.55892,150941
1084,2.4485437870025635,2.9847562,2.9858654,3.28691,119589
1085,2.6392862796783447,3.199299,3.2000384,3.41206,96470
1086,2.5716516971588135,3.4922454,3.4916575,3.34295,88264
1087,2.4972715377807617,2.5215263,2.522308,3.14533,92240
1088,2.680647850036621,2.8963492,2.8957121,2.666,133158
1089,2.7167880535125732,2.3694837,2.3713698,3.46058,132586
1090,2.424513578414917,3.0771718,3.0806007,3.02945,137182
1091,2.3939990997314453,3.8348749,3.8370922,2.47223,112765
1092,2.7887628078460693,2.9153063,2.9129636,3.63868,141323
1093,2.6471915245056152,3.4432037,3.448764,3.25983,143494
1094,2.598991870880127,3.3915615,3.390001,3.71152,119855
1095,2.821197509765625,3.5566375,3.5585048,4.04565,140548
1096,2.3250505924224854,2.1719537,2.182908,3.28616,101942
1097,2.8188512325286865,2.5049708,2.5127032,3.59955,96512
1098,2.5358951091766357,3.22484,3.2264254,2.41895,130460
1099,2.707012891769409,3.0139296,3.0009701,3.87169,144768
1100,2.386229991912842,3.4604478,3.4622438,3.92952,112757
1101,2.932882070541382,2.6609535,2.6582432,3.78963,114872
1102,2.8150908946990967,3.5640767,3.5656908,3.92095,128221
1103,2.8758678436279297,2.6147988,2.6179993,3.9541,121358
1104,2.985428810119629,3.236428,3.242087,3.54631,113187
1105,2.5589582920074463,3.6054962,3.605727,3.46153,165332
1106,2.5846292972564697,3.227804,3.2396123,3.84403,113553
1107,2.6458487510681152,2.6166549,2.6227527,3.61916,147565
1108,2.786665916442871,3.653287,3.6529148,3.28928,154945
1109,2.667325019836426,3.230491,3.2309067,3.43686,123392
1110,2.705883741378784,1.9544419,1.9627138,3.35255,112285
1111,3.033029556274414,3.463451,3.4734385,3.24774,87990
1112,2.9128925800323486,3.8805377,3.8857706,3.83603,142368
1113,2.4956507682800293,3.1096897,3.1073177,3.30982,143557
1114,2.442230463027954,2.6253223,2.6325343,3.32798,204629
1115,2.924992084503174,2.5033076,2.5030055,3.57694,93706
1116,2.4108099937438965,3.714115,3.718805,3.5275,92173
1117,2.5043609142303467,3.4412541,3.449245,3.62986,111014
1118,2.4437172412872314,3.5632641,3.5619164,3.10501,175227
1119,2.5860273838043213,3.5892472,3.589266,3.92793,149466
1120,2.437368392944336,2.9121003,2.9203002,3.32789,144631
1121,2.540921449661255,3.4319813,3.427065,3.27413,165982
1122,2.5029098987579346,3.6112194,3.6137626,3.58775,96485
1123,2.711460828781128,3.036166,3.0324738,3.16595,101877
1124,2.628209352493286,2.7229648,2.7128336,2.54789,132988
1125,2.6301310062408447,3.4884229,3.4955456,3.66685,92416
1126,2.2075066566467285,3.4185529,3.4198153,3.15092,166988
1127,2.3189475536346436,2.4804509,2.481644,3.31326,159997
1128,2.764112710952759,3.138572,3.119199,3.70413,124950
1129,2.5450680255889893,2.595079,2.5988126,2.49485,101422
1130,2.467437267303467,3.5289996,3.5297823,2.9721,85114
1131,2.3239197731018066,3.3803341,3.384032,3.22397,148199
1132,2.883033037185669,3.0845482,3.0851824,3.89338,108731
1133,2.380012035369873,3.3184552,3.3220003,3.35491,154387
1134,2.6751112937927246,2.9263551,2.9278493,3.61603,178285
1135,2.883807897567749,3.8045697,3.8048394,4.01125,135708
1136,2.833888292312622,3.8618634,3.865707,3.70175,125169
1137,2.7344348430633545,2.6332762,2.6303923,2.95669,104478
1138,2.3434972763061523,2.8327425,2.834511,3.36828,102589
1139,2.680245876312256,3.0148637,3.0189283,3.52736,113042
1140,2.4686622619628906,3.2289293,3.2277567,2.86362,174444
1141,2.68670916557312,2.664112,2.6711538,3.34786,92210
1142,2.227959156036377,3.0419338,3.0465066,2.76694,105610
1143,2.2011032104492188,2.7981908,2.7964373,3.15792,178203
1144,2.4188711643218994,3.0529077,3.0566313,3.35418,173587
